h1,h2,h3,h4,h5,g1,g2,g3,g4,g5,classes,canonical_sum,layered_survivor,selected_top_survivor
4,11,21,39,1,76,72,61,40,1,76,8266,0,0
4,11,22,37,2,76,72,61,39,2,76,8228,0,0
4,12,0,53,2,71,67,55,55,2,71,7917,0,0
4,12,2,54,0,72,68,56,54,0,72,8055,0,0
4,12,3,52,1,72,68,56,53,1,72,8002,0,0
4,12,4,50,2,72,68,56,52,2,72,7951,0,0
4,12,6,51,0,73,69,57,51,0,73,8095,0,0
4,12,7,49,1,73,69,57,50,1,73,8045,0,0
4,12,8,47,2,73,69,57,49,2,73,7997,0,0
4,12,10,48,0,74,70,58,48,0,74,8147,0,0
4,12,11,46,1,74,70,58,47,1,74,8100,0,0
4,12,12,44,2,74,70,58,46,2,74,8055,0,0
4,12,14,45,0,75,71,59,45,0,75,8211,0,0
4,12,15,43,1,75,71,59,44,1,75,8167,0,0
4,12,16,41,2,75,71,59,43,2,75,8125,0,0
4,12,19,40,1,76,72,60,41,1,76,8246,0,0
4,12,20,38,2,76,72,60,40,2,76,8207,0,0
4,13,0,55,0,72,68,55,55,0,72,8054,0,0
4,13,1,53,1,72,68,55,54,1,72,8000,0,0
4,13,2,51,2,72,68,55,53,2,72,7948,0,0
4,13,4,52,0,73,69,56,52,0,73,8090,0,0
4,13,5,50,1,73,69,56,51,1,73,8039,0,0
4,13,6,48,2,73,69,56,50,2,73,7990,0,0
4,13,8,49,0,74,70,57,49,0,74,8138,0,0
4,13,9,47,1,74,70,57,48,1,74,8090,0,0
4,13,10,45,2,74,70,57,47,2,74,8044,0,0
4,13,12,46,0,75,71,58,46,0,75,8198,0,0
4,13,13,44,1,75,71,58,45,1,75,8153,0,0
4,13,14,42,2,75,71,58,44,2,75,8110,0,0
4,13,16,43,0,76,72,59,43,0,76,8270,0,0
4,13,17,41,1,76,72,59,42,1,76,8228,0,0
4,13,18,39,2,76,72,59,41,2,76,8188,0,0
4,14,0,52,2,72,68,54,54,2,72,7947,0,0
4,14,2,53,0,73,69,55,53,0,73,8087,0,0
4,14,3,51,1,73,69,55,52,1,73,8035,0,0
4,14,4,49,2,73,69,55,51,2,73,7985,0,0
4,14,6,50,0,74,70,56,50,0,74,8131,0,0
4,14,7,48,1,74,70,56,49,1,74,8082,0,0
4,14,8,46,2,74,70,56,48,2,74,8035,0,0
4,14,10,47,0,75,71,57,47,0,75,8187,0,0
4,14,11,45,1,75,71,57,46,1,75,8141,0,0
4,14,12,43,2,75,71,57,45,2,75,8097,0,0
4,14,14,44,0,76,72,58,44,0,76,8255,0,0
4,14,15,42,1,76,72,58,43,1,76,8212,0,0
4,14,16,40,2,76,72,58,42,2,76,8171,0,0
4,14,20,37,2,77,73,59,39,2,77,8257,0,0
4,15,0,54,0,73,69,54,54,0,73,8086,0,0
4,15,1,52,1,73,69,54,53,1,73,8033,0,0
4,15,2,50,2,73,69,54,52,2,73,7982,0,0
4,15,4,51,0,74,70,55,51,0,74,8126,0,0
4,15,5,49,1,74,70,55,50,1,74,8076,0,0
4,15,6,47,2,74,70,55,49,2,74,8028,0,0
4,15,8,48,0,75,71,56,48,0,75,8178,0,0
4,15,9,46,1,75,71,56,47,1,75,8131,0,0
4,15,10,44,2,75,71,56,46,2,75,8086,0,0
4,15,12,45,0,76,72,57,45,0,76,8242,0,0
4,15,13,43,1,76,72,57,44,1,76,8198,0,0
4,15,14,41,2,76,72,57,43,2,76,8156,0,0
4,15,18,38,2,77,73,58,40,2,77,8238,0,0
4,16,0,51,2,73,69,53,53,2,73,7981,0,0
4,16,2,52,0,74,70,54,52,0,74,8123,0,0
4,16,3,50,1,74,70,54,51,1,74,8072,0,0
4,16,4,48,2,74,70,54,50,2,74,8023,0,0
4,16,6,49,0,75,71,55,49,0,75,8171,0,0
4,16,7,47,1,75,71,55,48,1,75,8123,0,0
4,16,8,45,2,75,71,55,47,2,75,8077,0,0
4,16,10,46,0,76,72,56,46,0,76,8231,0,0
4,16,11,44,1,76,72,56,45,1,76,8186,0,0
4,16,12,42,2,76,72,56,44,2,76,8143,0,0
4,16,15,41,1,77,73,57,42,1,77,8261,0,0
4,16,16,39,2,77,73,57,41,2,77,8221,0,0
4,17,0,53,0,74,70,53,53,0,74,8122,0,0
4,17,1,51,1,74,70,53,52,1,74,8070,0,0
4,17,2,49,2,74,70,53,51,2,74,8020,0,0
4,17,4,50,0,75,71,54,50,0,75,8166,0,0
4,17,5,48,1,75,71,54,49,1,75,8117,0,0
4,17,6,46,2,75,71,54,48,2,75,8070,0,0
4,17,8,47,0,76,72,55,47,0,76,8222,0,0
4,17,9,45,1,76,72,55,46,1,76,8176,0,0
4,17,10,43,2,76,72,55,45,2,76,8132,0,0
4,17,13,42,1,77,73,56,43,1,77,8247,0,0
4,17,14,40,2,77,73,56,42,2,77,8206,0,0
4,18,0,50,2,74,70,52,52,2,74,8019,0,0
4,18,2,51,0,75,71,53,51,0,75,8163,0,0
4,18,3,49,1,75,71,53,50,1,75,8113,0,0
4,18,4,47,2,75,71,53,49,2,75,8065,0,0
4,18,6,48,0,76,72,54,48,0,76,8215,0,0
4,18,7,46,1,76,72,54,47,1,76,8168,0,0
4,18,8,44,2,76,72,54,46,2,76,8123,0,0
4,18,11,43,1,77,73,55,44,1,77,8235,0,0
4,18,12,41,2,77,73,55,43,2,77,8193,0,0
4,18,16,38,2,78,74,56,40,2,78,8275,0,0
4,19,0,52,0,75,71,52,52,0,75,8162,0,0
4,19,1,50,1,75,71,52,51,1,75,8111,0,0
4,19,2,48,2,75,71,52,50,2,75,8062,0,0
4,19,4,49,0,76,72,53,49,0,76,8210,0,0
4,19,5,47,1,76,72,53,48,1,76,8162,0,0
4,19,6,45,2,76,72,53,47,2,76,8116,0,0
4,19,8,46,0,77,73,54,46,0,77,8270,0,0
4,19,9,44,1,77,73,54,45,1,77,8225,0,0
4,19,10,42,2,77,73,54,44,2,77,8182,0,0
4,19,14,39,2,78,74,55,41,2,78,8260,0,0
4,20,0,49,2,75,71,51,51,2,75,8061,0,0
4,20,2,50,0,76,72,52,50,0,76,8207,0,0
4,20,3,48,1,76,72,52,49,1,76,8158,0,0
4,20,4,46,2,76,72,52,48,2,76,8111,0,0
4,20,6,47,0,77,73,53,47,0,77,8263,0,0
4,20,7,45,1,77,73,53,46,1,77,8217,0,0
4,20,8,43,2,77,73,53,45,2,77,8173,0,0
4,20,12,40,2,78,74,54,42,2,78,8247,0,0
4,21,0,51,0,76,72,51,51,0,76,8206,0,0
4,21,1,49,1,76,72,51,50,1,76,8156,0,0
4,21,2,47,2,76,72,51,49,2,76,8108,0,0
4,21,4,48,0,77,73,52,48,0,77,8258,0,0
4,21,5,46,1,77,73,52,47,1,77,8211,0,0
4,21,6,44,2,77,73,52,46,2,77,8166,0,0
4,21,10,41,2,78,74,53,43,2,78,8236,0,0
4,22,0,48,2,76,72,50,50,2,76,8107,0,0
4,22,2,49,0,77,73,51,49,0,77,8255,0,0
4,22,3,47,1,77,73,51,48,1,77,8207,0,0
4,22,4,45,2,77,73,51,47,2,77,8161,0,0
4,22,7,44,1,78,74,52,45,1,78,8270,0,0
4,22,8,42,2,78,74,52,44,2,78,8227,0,0
4,23,0,50,0,77,73,50,50,0,77,8254,0,0
4,23,1,48,1,77,73,50,49,1,77,8205,0,0
4,23,2,46,2,77,73,50,48,2,77,8158,0,0
4,23,5,45,1,78,74,51,46,1,78,8264,0,0
4,23,6,43,2,78,74,51,45,2,78,8220,0,0
4,24,0,47,2,77,73,49,49,2,77,8157,0,0
4,24,3,46,1,78,74,50,47,1,78,8260,0,0
4,24,4,44,2,78,74,50,46,2,78,8215,0,0
4,25,1,47,1,78,74,49,48,1,78,8258,0,0
4,25,2,45,2,78,74,49,47,2,78,8212,0,0
4,26,0,46,2,78,74,48,48,2,78,8211,0,0
4,26,4,43,2,79,75,49,45,2,79,8273,0,0
4,27,2,44,2,79,75,48,46,2,79,8270,0,0
4,28,0,45,2,79,75,47,47,2,79,8269,0,0
5,0,0,60,1,66,61,61,61,1,66,7885,0,0
5,0,1,58,2,66,61,61,60,2,66,7826,0,0
5,0,3,59,0,67,62,62,59,0,67,7954,0,0
5,0,4,57,1,67,62,62,58,1,67,7896,0,0
5,0,5,55,2,67,62,62,57,2,67,7840,0,0
5,0,7,56,0,68,63,63,56,0,68,7974,0,0
5,0,8,54,1,68,63,63,55,1,68,7919,0,0
5,0,9,52,2,68,63,63,54,2,68,7866,0,0
5,0,11,53,0,69,64,64,53,0,69,8006,0,0
5,0,12,51,1,69,64,64,52,1,69,7954,0,0
5,0,13,49,2,69,64,64,51,2,69,7904,0,0
5,0,15,50,0,70,65,65,50,0,70,8050,0,0
5,0,16,48,1,70,65,65,49,1,70,8001,0,0
5,0,17,46,2,70,65,65,48,2,70,7954,0,0
5,0,19,47,0,71,66,66,47,0,71,8106,0,0
5,0,20,45,1,71,66,66,46,1,71,8060,0,0
5,0,21,43,2,71,66,66,45,2,71,8016,0,0
5,0,23,44,0,72,67,67,44,0,72,8174,0,0
5,0,24,42,1,72,67,67,43,1,72,8131,0,0
5,0,25,40,2,72,67,67,42,2,72,8090,0,0
5,0,27,41,0,73,68,68,41,0,73,8254,0,0
5,0,28,39,1,73,68,68,40,1,73,8214,0,0
5,0,29,37,2,73,68,68,39,2,73,8176,0,0
5,0,33,34,2,74,69,69,36,2,74,8274,1,1
5,1,1,60,0,67,62,61,60,0,67,7952,0,0
5,1,2,58,1,67,62,61,59,1,67,7893,0,0
5,1,3,56,2,67,62,61,58,2,67,7836,0,0
5,1,5,57,0,68,63,62,57,0,68,7968,0,0
5,1,6,55,1,68,63,62,56,1,68,7912,0,0
5,1,7,53,2,68,63,62,55,2,68,7858,0,0
5,1,9,54,0,69,64,63,54,0,69,7996,0,0
5,1,10,52,1,69,64,63,53,1,69,7943,0,0
5,1,11,50,2,69,64,63,52,2,69,7892,0,0
5,1,13,51,0,70,65,64,51,0,70,8036,0,0
5,1,14,49,1,70,65,64,50,1,70,7986,0,0
5,1,15,47,2,70,65,64,49,2,70,7938,0,0
5,1,17,48,0,71,66,65,48,0,71,8088,0,0
5,1,18,46,1,71,66,65,47,1,71,8041,0,0
5,1,19,44,2,71,66,65,46,2,71,7996,0,0
5,1,21,45,0,72,67,66,45,0,72,8152,0,0
5,1,22,43,1,72,67,66,44,1,72,8108,0,0
5,1,23,41,2,72,67,66,43,2,72,8066,0,0
5,1,25,42,0,73,68,67,42,0,73,8228,0,0
5,1,26,40,1,73,68,67,41,1,73,8187,0,0
5,1,27,38,2,73,68,67,40,2,73,8148,0,0
5,1,31,35,2,74,69,68,37,2,74,8242,0,0
5,2,0,59,1,67,62,60,60,1,67,7892,0,0
5,2,1,57,2,67,62,60,59,2,67,7834,0,0
5,2,3,58,0,68,63,61,58,0,68,7964,0,0
5,2,4,56,1,68,63,61,57,1,68,7907,0,0
5,2,5,54,2,68,63,61,56,2,68,7852,0,0
5,2,7,55,0,69,64,62,55,0,69,7988,0,0
5,2,8,53,1,69,64,62,54,1,69,7934,0,0
5,2,9,51,2,69,64,62,53,2,69,7882,0,0
5,2,11,52,0,70,65,63,52,0,70,8024,0,0
5,2,12,50,1,70,65,63,51,1,70,7973,0,0
5,2,13,48,2,70,65,63,50,2,70,7924,0,0
5,2,15,49,0,71,66,64,49,0,71,8072,0,0
5,2,16,47,1,71,66,64,48,1,71,8024,0,0
5,2,17,45,2,71,66,64,47,2,71,7978,0,0
5,2,19,46,0,72,67,65,46,0,72,8132,0,0
5,2,20,44,1,72,67,65,45,1,72,8087,0,0
5,2,21,42,2,72,67,65,44,2,72,8044,0,0
5,2,23,43,0,73,68,66,43,0,73,8204,0,0
5,2,24,41,1,73,68,66,42,1,73,8162,0,0
5,2,25,39,2,73,68,66,41,2,73,8122,0,0
5,2,28,38,1,74,69,67,39,1,74,8249,1,0
5,2,29,36,2,74,69,67,38,2,74,8212,0,0
5,3,1,59,0,68,63,60,59,0,68,7962,0,0
5,3,2,57,1,68,63,60,58,1,68,7904,0,0
5,3,3,55,2,68,63,60,57,2,68,7848,0,0
5,3,5,56,0,69,64,61,56,0,69,7982,0,0
5,3,6,54,1,69,64,61,55,1,69,7927,0,0
5,3,7,52,2,69,64,61,54,2,69,7874,0,0
5,3,9,53,0,70,65,62,53,0,70,8014,0,0
5,3,10,51,1,70,65,62,52,1,70,7962,0,0
5,3,11,49,2,70,65,62,51,2,70,7912,0,0
5,3,13,50,0,71,66,63,50,0,71,8058,0,0
5,3,14,48,1,71,66,63,49,1,71,8009,0,0
5,3,15,46,2,71,66,63,48,2,71,7962,0,0
5,3,17,47,0,72,67,64,47,0,72,8114,0,0
5,3,18,45,1,72,67,64,46,1,72,8068,0,0
5,3,19,43,2,72,67,64,45,2,72,8024,0,0
5,3,21,44,0,73,68,65,44,0,73,8182,0,0
5,3,22,42,1,73,68,65,43,1,73,8139,0,0
5,3,23,40,2,73,68,65,42,2,73,8098,0,0
5,3,25,41,0,74,69,66,41,0,74,8262,0,0
5,3,26,39,1,74,69,66,40,1,74,8222,0,0
5,3,27,37,2,74,69,66,39,2,74,8184,0,0
5,4,0,58,1,68,63,59,59,1,68,7903,0,0
5,4,1,56,2,68,63,59,58,2,68,7846,0,0
5,4,3,57,0,69,64,60,57,0,69,7978,0,0
5,4,4,55,1,69,64,60,56,1,69,7922,0,0
5,4,5,53,2,69,64,60,55,2,69,7868,0,0
5,4,7,54,0,70,65,61,54,0,70,8006,0,0
5,4,8,52,1,70,65,61,53,1,70,7953,0,0
5,4,9,50,2,70,65,61,52,2,70,7902,0,0
5,4,11,51,0,71,66,62,51,0,71,8046,0,0
5,4,12,49,1,71,66,62,50,1,71,7996,0,0
5,4,13,47,2,71,66,62,49,2,71,7948,0,0
5,4,15,48,0,72,67,63,48,0,72,8098,0,0
5,4,16,46,1,72,67,63,47,1,72,8051,0,0
5,4,17,44,2,72,67,63,46,2,72,8006,0,0
5,4,19,45,0,73,68,64,45,0,73,8162,0,0
5,4,20,43,1,73,68,64,44,1,73,8118,0,0
5,4,21,41,2,73,68,64,43,2,73,8076,0,0
5,4,23,42,0,74,69,65,42,0,74,8238,0,0
5,4,24,40,1,74,69,65,41,1,74,8197,0,0
5,4,25,38,2,74,69,65,40,2,74,8158,0,0
5,4,29,35,2,75,70,66,37,2,75,8252,0,0
5,5,1,58,0,69,64,59,58,0,69,7976,0,0
5,5,2,56,1,69,64,59,57,1,69,7919,0,0
5,5,3,54,2,69,64,59,56,2,69,7864,0,0
5,5,5,55,0,70,65,60,55,0,70,8000,0,0
5,5,6,53,1,70,65,60,54,1,70,7946,0,0
5,5,7,51,2,70,65,60,53,2,70,7894,0,0
5,5,9,52,0,71,66,61,52,0,71,8036,0,0
5,5,10,50,1,71,66,61,51,1,71,7985,0,0
5,5,11,48,2,71,66,61,50,2,71,7936,0,0
5,5,13,49,0,72,67,62,49,0,72,8084,0,0
5,5,14,47,1,72,67,62,48,1,72,8036,0,0
5,5,15,45,2,72,67,62,47,2,72,7990,0,0
5,5,17,46,0,73,68,63,46,0,73,8144,0,0
5,5,18,44,1,73,68,63,45,1,73,8099,0,0
5,5,19,42,2,73,68,63,44,2,73,8056,0,0
5,5,21,43,0,74,69,64,43,0,74,8216,0,0
5,5,22,41,1,74,69,64,42,1,74,8174,0,0
5,5,23,39,2,74,69,64,41,2,74,8134,0,0
5,5,26,38,1,75,70,65,39,1,75,8261,1,0
5,5,27,36,2,75,70,65,38,2,75,8224,0,0
5,6,0,57,1,69,64,58,58,1,69,7918,0,0
5,6,1,55,2,69,64,58,57,2,69,7862,0,0
5,6,3,56,0,70,65,59,56,0,70,7996,0,0
5,6,4,54,1,70,65,59,55,1,70,7941,0,0
5,6,5,52,2,70,65,59,54,2,70,7888,0,0
5,6,7,53,0,71,66,60,53,0,71,8028,0,0
5,6,8,51,1,71,66,60,52,1,71,7976,0,0
5,6,9,49,2,71,66,60,51,2,71,7926,0,0
5,6,11,50,0,72,67,61,50,0,72,8072,0,0
5,6,12,48,1,72,67,61,49,1,72,8023,0,0
5,6,13,46,2,72,67,61,48,2,72,7976,0,0
5,6,15,47,0,73,68,62,47,0,73,8128,0,0
5,6,16,45,1,73,68,62,46,1,73,8082,0,0
5,6,17,43,2,73,68,62,45,2,73,8038,0,0
5,6,19,44,0,74,69,63,44,0,74,8196,0,0
5,6,20,42,1,74,69,63,43,1,74,8153,0,0
5,6,21,40,2,74,69,63,42,2,74,8112,0,0
5,6,23,41,0,75,70,64,41,0,75,8276,0,0
5,6,24,39,1,75,70,64,40,1,75,8236,0,0
5,6,25,37,2,75,70,64,39,2,75,8198,0,0
5,7,1,57,0,70,65,58,57,0,70,7994,0,0
5,7,2,55,1,70,65,58,56,1,70,7938,0,0
5,7,3,53,2,70,65,58,55,2,70,7884,0,0
5,7,5,54,0,71,66,59,54,0,71,8022,0,0
5,7,6,52,1,71,66,59,53,1,71,7969,0,0
5,7,7,50,2,71,66,59,52,2,71,7918,0,0
5,7,9,51,0,72,67,60,51,0,72,8062,0,0
5,7,10,49,1,72,67,60,50,1,72,8012,0,0
5,7,11,47,2,72,67,60,49,2,72,7964,0,0
5,7,13,48,0,73,68,61,48,0,73,8114,0,0
5,7,14,46,1,73,68,61,47,1,73,8067,0,0
5,7,15,44,2,73,68,61,46,2,73,8022,0,0
5,7,17,45,0,74,69,62,45,0,74,8178,0,0
5,7,18,43,1,74,69,62,44,1,74,8134,0,0
5,7,19,41,2,74,69,62,43,2,74,8092,0,0
5,7,21,42,0,75,70,63,42,0,75,8254,0,0
5,7,22,40,1,75,70,63,41,1,75,8213,0,0
5,7,23,38,2,75,70,63,40,2,75,8174,0,0
5,7,27,35,2,76,71,64,37,2,76,8268,0,0
5,8,0,56,1,70,65,57,57,1,70,7937,0,0
5,8,1,54,2,70,65,57,56,2,70,7882,0,0
5,8,3,55,0,71,66,58,55,0,71,8018,0,0
5,8,4,53,1,71,66,58,54,1,71,7964,0,0
5,8,5,51,2,71,66,58,53,2,71,7912,0,0
5,8,7,52,0,72,67,59,52,0,72,8054,0,0
5,8,8,50,1,72,67,59,51,1,72,8003,0,0
5,8,9,48,2,72,67,59,50,2,72,7954,0,0
5,8,11,49,0,73,68,60,49,0,73,8102,0,0
5,8,12,47,1,73,68,60,48,1,73,8054,0,0
5,8,13,45,2,73,68,60,47,2,73,8008,0,0
5,8,15,46,0,74,69,61,46,0,74,8162,0,0
5,8,16,44,1,74,69,61,45,1,74,8117,0,0
5,8,17,42,2,74,69,61,44,2,74,8074,0,0
5,8,19,43,0,75,70,62,43,0,75,8234,0,0
5,8,20,41,1,75,70,62,42,1,75,8192,0,0
5,8,21,39,2,75,70,62,41,2,75,8152,0,0
5,8,25,36,2,76,71,63,38,2,76,8242,0,0
5,9,1,56,0,71,66,57,56,0,71,8016,0,0
5,9,2,54,1,71,66,57,55,1,71,7961,0,0
5,9,3,52,2,71,66,57,54,2,71,7908,0,0
5,9,5,53,0,72,67,58,53,0,72,8048,0,0
5,9,6,51,1,72,67,58,52,1,72,7996,0,0
5,9,7,49,2,72,67,58,51,2,72,7946,0,0
5,9,9,50,0,73,68,59,50,0,73,8092,0,0
5,9,10,48,1,73,68,59,49,1,73,8043,0,0
5,9,11,46,2,73,68,59,48,2,73,7996,0,0
5,9,13,47,0,74,69,60,47,0,74,8148,0,0
5,9,14,45,1,74,69,60,46,1,74,8102,0,0
5,9,15,43,2,74,69,60,45,2,74,8058,0,0
5,9,17,44,0,75,70,61,44,0,75,8216,0,0
5,9,18,42,1,75,70,61,43,1,75,8173,0,0
5,9,19,40,2,75,70,61,42,2,75,8132,0,0
5,9,22,39,1,76,71,62,40,1,76,8256,0,0
5,9,23,37,2,76,71,62,39,2,76,8218,0,0
5,10,0,55,1,71,66,56,56,1,71,7960,0,0
5,10,1,53,2,71,66,56,55,2,71,7906,0,0
5,10,3,54,0,72,67,57,54,0,72,8044,0,0
5,10,4,52,1,72,67,57,53,1,72,7991,0,0
5,10,5,50,2,72,67,57,52,2,72,7940,0,0
5,10,7,51,0,73,68,58,51,0,73,8084,0,0
5,10,8,49,1,73,68,58,50,1,73,8034,0,0
5,10,9,47,2,73,68,58,49,2,73,7986,0,0
5,10,11,48,0,74,69,59,48,0,74,8136,0,0
5,10,12,46,1,74,69,59,47,1,74,8089,0,0
5,10,13,44,2,74,69,59,46,2,74,8044,0,0
5,10,15,45,0,75,70,60,45,0,75,8200,0,0
5,10,16,43,1,75,70,60,44,1,75,8156,0,0
5,10,17,41,2,75,70,60,43,2,75,8114,0,0
5,10,19,42,0,76,71,61,42,0,76,8276,0,0
5,10,20,40,1,76,71,61,41,1,76,8235,0,0
5,10,21,38,2,76,71,61,40,2,76,8196,0,0
5,11,1,55,0,72,67,56,55,0,72,8042,0,0
5,11,2,53,1,72,67,56,54,1,72,7988,0,0
5,11,3,51,2,72,67,56,53,2,72,7936,0,0
5,11,5,52,0,73,68,57,52,0,73,8078,0,0
5,11,6,50,1,73,68,57,51,1,73,8027,0,0
5,11,7,48,2,73,68,57,50,2,73,7978,0,0
5,11,9,49,0,74,69,58,49,0,74,8126,0,0
5,11,10,47,1,74,69,58,48,1,74,8078,0,0
5,11,11,45,2,74,69,58,47,2,74,8032,0,0
5,11,13,46,0,75,70,59,46,0,75,8186,0,0
5,11,14,44,1,75,70,59,45,1,75,8141,0,0
5,11,15,42,2,75,70,59,44,2,75,8098,0,0
5,11,17,43,0,76,71,60,43,0,76,8258,0,0
5,11,18,41,1,76,71,60,42,1,76,8216,0,0
5,11,19,39,2,76,71,60,41,2,76,8176,0,0
5,11,23,36,2,77,72,61,38,2,77,8266,0,0
5,12,0,54,1,72,67,55,55,1,72,7987,0,0
5,12,1,52,2,72,67,55,54,2,72,7934,0,0
5,12,3,53,0,73,68,56,53,0,73,8074,0,0
5,12,4,51,1,73,68,56,52,1,73,8022,0,0
5,12,5,49,2,73,68,56,51,2,73,7972,0,0
5,12,7,50,0,74,69,57,50,0,74,8118,0,0
5,12,8,48,1,74,69,57,49,1,74,8069,0,0
5,12,9,46,2,74,69,57,48,2,74,8022,0,0
5,12,11,47,0,75,70,58,47,0,75,8174,0,0
5,12,12,45,1,75,70,58,46,1,75,8128,0,0
5,12,13,43,2,75,70,58,45,2,75,8084,0,0
5,12,15,44,0,76,71,59,44,0,76,8242,0,0
5,12,16,42,1,76,71,59,43,1,76,8199,0,0
5,12,17,40,2,76,71,59,42,2,76,8158,0,0
5,12,21,37,2,77,72,60,39,2,77,8244,0,0
5,13,1,54,0,73,68,55,54,0,73,8072,0,0
5,13,2,52,1,73,68,55,53,1,73,8019,0,0
5,13,3,50,2,73,68,55,52,2,73,7968,0,0
5,13,5,51,0,74,69,56,51,0,74,8112,0,0
5,13,6,49,1,74,69,56,50,1,74,8062,0,0
5,13,7,47,2,74,69,56,49,2,74,8014,0,0
5,13,9,48,0,75,70,57,48,0,75,8164,0,0
5,13,10,46,1,75,70,57,47,1,75,8117,0,0
5,13,11,44,2,75,70,57,46,2,75,8072,0,0
5,13,13,45,0,76,71,58,45,0,76,8228,0,0
5,13,14,43,1,76,71,58,44,1,76,8184,0,0
5,13,15,41,2,76,71,58,43,2,76,8142,0,0
5,13,18,40,1,77,72,59,41,1,77,8263,0,0
5,13,19,38,2,77,72,59,40,2,77,8224,0,0
5,14,0,53,1,73,68,54,54,1,73,8018,0,0
5,14,1,51,2,73,68,54,53,2,73,7966,0,0
5,14,3,52,0,74,69,55,52,0,74,8108,0,0
5,14,4,50,1,74,69,55,51,1,74,8057,0,0
5,14,5,48,2,74,69,55,50,2,74,8008,0,0
5,14,7,49,0,75,70,56,49,0,75,8156,0,0
5,14,8,47,1,75,70,56,48,1,75,8108,0,0
5,14,9,45,2,75,70,56,47,2,75,8062,0,0
5,14,11,46,0,76,71,57,46,0,76,8216,0,0
5,14,12,44,1,76,71,57,45,1,76,8171,0,0
5,14,13,42,2,76,71,57,44,2,76,8128,0,0
5,14,16,41,1,77,72,58,42,1,77,8246,0,0
5,14,17,39,2,77,72,58,41,2,77,8206,0,0
5,15,1,53,0,74,69,54,53,0,74,8106,0,0
5,15,2,51,1,74,69,54,52,1,74,8054,0,0
5,15,3,49,2,74,69,54,51,2,74,8004,0,0
5,15,5,50,0,75,70,55,50,0,75,8150,0,0
5,15,6,48,1,75,70,55,49,1,75,8101,0,0
5,15,7,46,2,75,70,55,48,2,75,8054,0,0
5,15,9,47,0,76,71,56,47,0,76,8206,0,0
5,15,10,45,1,76,71,56,46,1,76,8160,0,0
5,15,11,43,2,76,71,56,45,2,76,8116,0,0
5,15,13,44,0,77,72,57,44,0,77,8274,0,0
5,15,14,42,1,77,72,57,43,1,77,8231,0,0
5,15,15,40,2,77,72,57,42,2,77,8190,0,0
5,15,19,37,2,78,73,58,39,2,78,8276,0,0
5,16,0,52,1,74,69,53,53,1,74,8053,0,0
5,16,1,50,2,74,69,53,52,2,74,8002,0,0
5,16,3,51,0,75,70,54,51,0,75,8146,0,0
5,16,4,49,1,75,70,54,50,1,75,8096,0,0
5,16,5,47,2,75,70,54,49,2,75,8048,0,0
5,16,7,48,0,76,71,55,48,0,76,8198,0,0
5,16,8,46,1,76,71,55,47,1,76,8151,0,0
5,16,9,44,2,76,71,55,46,2,76,8106,0,0
5,16,11,45,0,77,72,56,45,0,77,8262,0,0
5,16,12,43,1,77,72,56,44,1,77,8218,0,0
5,16,13,41,2,77,72,56,43,2,77,8176,0,0
5,16,17,38,2,78,73,57,40,2,78,8258,0,0
5,17,1,52,0,75,70,53,52,0,75,8144,0,0
5,17,2,50,1,75,70,53,51,1,75,8093,0,0
5,17,3,48,2,75,70,53,50,2,75,8044,0,0
5,17,5,49,0,76,71,54,49,0,76,8192,0,0
5,17,6,47,1,76,71,54,48,1,76,8144,0,0
5,17,7,45,2,76,71,54,47,2,76,8098,0,0
5,17,9,46,0,77,72,55,46,0,77,8252,0,0
5,17,10,44,1,77,72,55,45,1,77,8207,0,0
5,17,11,42,2,77,72,55,44,2,77,8164,0,0
5,17,15,39,2,78,73,56,41,2,78,8242,0,0
5,18,0,51,1,75,70,52,52,1,75,8092,0,0
5,18,1,49,2,75,70,52,51,2,75,8042,0,0
5,18,3,50,0,76,71,53,50,0,76,8188,0,0
5,18,4,48,1,76,71,53,49,1,76,8139,0,0
5,18,5,46,2,76,71,53,48,2,76,8092,0,0
5,18,7,47,0,77,72,54,47,0,77,8244,0,0
5,18,8,45,1,77,72,54,46,1,77,8198,0,0
5,18,9,43,2,77,72,54,45,2,77,8154,0,0
5,18,12,42,1,78,73,55,43,1,78,8269,0,0
5,18,13,40,2,78,73,55,42,2,78,8228,0,0
5,19,1,51,0,76,71,52,51,0,76,8186,0,0
5,19,2,49,1,76,71,52,50,1,76,8136,0,0
5,19,3,47,2,76,71,52,49,2,76,8088,0,0
5,19,5,48,0,77,72,53,48,0,77,8238,0,0
5,19,6,46,1,77,72,53,47,1,77,8191,0,0
5,19,7,44,2,77,72,53,46,2,77,8146,0,0
5,19,10,43,1,78,73,54,44,1,78,8258,0,0
5,19,11,41,2,78,73,54,43,2,78,8216,0,0
5,20,0,50,1,76,71,51,51,1,76,8135,0,0
5,20,1,48,2,76,71,51,50,2,76,8086,0,0
5,20,3,49,0,77,72,52,49,0,77,8234,0,0
5,20,4,47,1,77,72,52,48,1,77,8186,0,0
5,20,5,45,2,77,72,52,47,2,77,8140,0,0
5,20,8,44,1,78,73,53,45,1,78,8249,0,0
5,20,9,42,2,78,73,53,44,2,78,8206,0,0
5,21,1,50,0,77,72,51,50,0,77,8232,0,0
5,21,2,48,1,77,72,51,49,1,77,8183,0,0
5,21,3,46,2,77,72,51,48,2,77,8136,0,0
5,21,6,45,1,78,73,52,46,1,78,8242,0,0
